fuente,feria,categoria,peso_rango,fecha,precio_kg_clp,precio_cabeza_clp,moneda,url_fuente,created_at
odepa,temuco,ternero,150-250,2025-12-08,3088.00,617600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.827319-04
odepa,temuco,toro,600-800,2025-12-08,2157.00,1509900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.828122-04
odepa,temuco,vaca_gorda,450-600,2025-12-08,2195.00,1152375.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.825976-04
odepa,temuco,vaquilla,350-450,2025-12-08,2512.00,1004800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.826668-04
odepa,los_angeles,novillo_gordo,450-550,2025-12-01,2819.00,1409500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821892-04
odepa,los_angeles,ternero,150-250,2025-12-01,3163.00,632600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.824009-04
odepa,los_angeles,toro,600-800,2025-12-01,2130.00,1491000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.82467-04
odepa,los_angeles,vaca_gorda,450-600,2025-12-01,2262.00,1187550.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822731-04
odepa,los_angeles,vaquilla,350-450,2025-12-01,2500.00,1000000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.823362-04
odepa,osorno,novillo_gordo,450-550,2025-12-01,2717.00,1358500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821631-04
odepa,osorno,ternero,150-250,2025-12-01,3031.00,606200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.82374-04
odepa,osorno,toro,600-800,2025-12-01,2138.00,1496600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.824394-04
odepa,osorno,vaca_gorda,450-600,2025-12-01,2221.00,1166025.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822481-04
odepa,osorno,vaquilla,350-450,2025-12-01,2399.00,959600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.823111-04
odepa,puerto_montt,novillo_gordo,450-550,2025-12-01,2734.00,1367000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822035-04
odepa,puerto_montt,ternero,150-250,2025-12-01,2872.00,574400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.824137-04
odepa,puerto_montt,toro,600-800,2025-12-01,2107.00,1474900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.824798-04
odepa,puerto_montt,vaca_gorda,450-600,2025-12-01,2147.00,1127175.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822861-04
odepa,puerto_montt,vaquilla,350-450,2025-12-01,2437.00,974800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.823486-04
odepa,talca,novillo_gordo,450-550,2025-12-01,2977.00,1488500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822352-04
odepa,talca,ternero,150-250,2025-12-01,3214.00,642800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.824263-04
odepa,talca,toro,600-800,2025-12-01,2265.00,1585500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.82506-04
odepa,talca,vaca_gorda,450-600,2025-12-01,2353.00,1235325.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822987-04
odepa,talca,vaquilla,350-450,2025-12-01,2614.00,1045600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.823615-04
odepa,temuco,novillo_gordo,450-550,2025-12-01,2756.00,1378000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821763-04
odepa,temuco,ternero,150-250,2025-12-01,3068.00,613600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.823863-04
odepa,temuco,toro,600-800,2025-12-01,2163.00,1514100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.824545-04
odepa,temuco,vaca_gorda,450-600,2025-12-01,2180.00,1144500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.822599-04
odepa,temuco,vaquilla,350-450,2025-12-01,2478.00,991200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.823237-04
odepa,los_angeles,novillo_gordo,450-550,2025-11-24,2878.00,1439000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818393-04
odepa,los_angeles,ternero,150-250,2025-11-24,3119.00,623800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820515-04
odepa,los_angeles,toro,600-800,2025-11-24,2243.00,1570100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821216-04
odepa,los_angeles,vaca_gorda,450-600,2025-11-24,2267.00,1190175.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819209-04
odepa,los_angeles,vaquilla,350-450,2025-11-24,2506.00,1002400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819868-04
odepa,osorno,novillo_gordo,450-550,2025-11-24,2722.00,1361000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818132-04
odepa,osorno,ternero,150-250,2025-11-24,2908.00,581600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820259-04
odepa,osorno,toro,600-800,2025-11-24,2179.00,1525300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820935-04
odepa,osorno,vaca_gorda,450-600,2025-11-24,2200.00,1155000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818798-04
odepa,osorno,vaquilla,350-450,2025-11-24,2464.00,985600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819605-04
odepa,puerto_montt,novillo_gordo,450-550,2025-11-24,2752.00,1376000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818518-04
odepa,puerto_montt,ternero,150-250,2025-11-24,3055.00,611000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820659-04
odepa,puerto_montt,toro,600-800,2025-11-24,2137.00,1495900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821355-04
odepa,puerto_montt,vaca_gorda,450-600,2025-11-24,2168.00,1138200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819343-04
odepa,puerto_montt,vaquilla,350-450,2025-11-24,2489.00,995600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.82-04
odepa,talca,novillo_gordo,450-550,2025-11-24,3019.00,1509500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818656-04
odepa,talca,ternero,150-250,2025-11-24,3271.00,654200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820793-04
odepa,talca,toro,600-800,2025-11-24,2257.00,1579900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821494-04
odepa,talca,vaca_gorda,450-600,2025-11-24,2313.00,1214325.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819475-04
odepa,talca,vaquilla,350-450,2025-11-24,2715.00,1086000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820119-04
odepa,temuco,novillo_gordo,450-550,2025-11-24,2876.00,1438000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818262-04
odepa,temuco,ternero,150-250,2025-11-24,3032.00,606400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.820386-04
odepa,temuco,toro,600-800,2025-11-24,2131.00,1491700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.821083-04
odepa,temuco,vaca_gorda,450-600,2025-11-24,2311.00,1213275.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819077-04
odepa,temuco,vaquilla,350-450,2025-11-24,2557.00,1022800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.819737-04
odepa,los_angeles,novillo_gordo,450-550,2025-11-17,2812.00,1406000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81495-04
odepa,los_angeles,ternero,150-250,2025-11-17,3211.00,642200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816884-04
odepa,los_angeles,toro,600-800,2025-11-17,2276.00,1593200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.817741-04
odepa,los_angeles,vaca_gorda,450-600,2025-11-17,2282.00,1198050.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815603-04
odepa,los_angeles,vaquilla,350-450,2025-11-17,2532.00,1012800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816244-04
odepa,osorno,novillo_gordo,450-550,2025-11-17,2705.00,1352500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.814692-04
odepa,osorno,ternero,150-250,2025-11-17,3009.00,601800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816628-04
odepa,osorno,toro,600-800,2025-11-17,2136.00,1495200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.817448-04
odepa,osorno,vaca_gorda,450-600,2025-11-17,2222.00,1166550.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815334-04
odepa,osorno,vaquilla,350-450,2025-11-17,2456.00,982400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815995-04
odepa,puerto_montt,novillo_gordo,450-550,2025-11-17,2728.00,1364000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815072-04
odepa,puerto_montt,ternero,150-250,2025-11-17,2995.00,599000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.817028-04
odepa,puerto_montt,toro,600-800,2025-11-17,2115.00,1480500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.817874-04
odepa,puerto_montt,vaca_gorda,450-600,2025-11-17,2133.00,1119825.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815725-04
odepa,puerto_montt,vaquilla,350-450,2025-11-17,2458.00,983200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816372-04
odepa,talca,novillo_gordo,450-550,2025-11-17,2958.00,1479000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815203-04
odepa,talca,ternero,150-250,2025-11-17,3156.00,631200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81729-04
odepa,talca,toro,600-800,2025-11-17,2242.00,1569400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.818003-04
odepa,talca,vaca_gorda,450-600,2025-11-17,2414.00,1267350.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815862-04
odepa,talca,vaquilla,350-450,2025-11-17,2639.00,1055600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816496-04
odepa,temuco,novillo_gordo,450-550,2025-11-17,2793.00,1396500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81482-04
odepa,temuco,ternero,150-250,2025-11-17,3075.00,615000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816752-04
odepa,temuco,toro,600-800,2025-11-17,2230.00,1561000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.817609-04
odepa,temuco,vaca_gorda,450-600,2025-11-17,2283.00,1198575.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.815469-04
odepa,temuco,vaquilla,350-450,2025-11-17,2478.00,991200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.816123-04
odepa,los_angeles,novillo_gordo,450-550,2025-11-10,2923.00,1461500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811532-04
odepa,los_angeles,ternero,150-250,2025-11-10,3088.00,617600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.813631-04
odepa,los_angeles,toro,600-800,2025-11-10,2205.00,1543500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.814279-04
odepa,los_angeles,vaca_gorda,450-600,2025-11-10,2301.00,1208025.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812253-04
odepa,los_angeles,vaquilla,350-450,2025-11-10,2596.00,1038400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812857-04
odepa,osorno,novillo_gordo,450-550,2025-11-10,2695.00,1347500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811286-04
odepa,osorno,ternero,150-250,2025-11-10,3026.00,605200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.813242-04
odepa,osorno,toro,600-800,2025-11-10,2124.00,1486800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.813998-04
odepa,osorno,vaca_gorda,450-600,2025-11-10,2256.00,1184400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812009-04
odepa,osorno,vaquilla,350-450,2025-11-10,2497.00,998800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812617-04
odepa,puerto_montt,novillo_gordo,450-550,2025-11-10,2704.00,1352000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811686-04
odepa,puerto_montt,ternero,150-250,2025-11-10,2994.00,598800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.813752-04
odepa,puerto_montt,toro,600-800,2025-11-10,2090.00,1463000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81442-04
odepa,puerto_montt,vaca_gorda,450-600,2025-11-10,2214.00,1162350.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812368-04
odepa,puerto_montt,vaquilla,350-450,2025-11-10,2502.00,1000800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812988-04
odepa,talca,novillo_gordo,450-550,2025-11-10,3010.00,1505000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811886-04
odepa,talca,ternero,150-250,2025-11-10,3253.00,650600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81387-04
odepa,talca,toro,600-800,2025-11-10,2260.00,1582000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.814556-04
odepa,talca,vaca_gorda,450-600,2025-11-10,2318.00,1216950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812495-04
odepa,talca,vaquilla,350-450,2025-11-10,2668.00,1067200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.813125-04
odepa,temuco,novillo_gordo,450-550,2025-11-10,2799.00,1399500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811409-04
odepa,temuco,ternero,150-250,2025-11-10,3083.00,616600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.813366-04
odepa,temuco,toro,600-800,2025-11-10,2186.00,1530200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.814125-04
odepa,temuco,vaca_gorda,450-600,2025-11-10,2295.00,1204875.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812129-04
odepa,temuco,vaquilla,350-450,2025-11-10,2473.00,989200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.812736-04
odepa,los_angeles,novillo_gordo,450-550,2025-11-03,2867.00,1433500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.808238-04
odepa,los_angeles,ternero,150-250,2025-11-03,3141.00,628200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.810258-04
odepa,los_angeles,toro,600-800,2025-11-03,2282.00,1597400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81089-04
odepa,los_angeles,vaca_gorda,450-600,2025-11-03,2368.00,1243200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.80887-04
odepa,los_angeles,vaquilla,350-450,2025-11-03,2564.00,1025600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.809503-04
odepa,osorno,novillo_gordo,450-550,2025-11-03,2711.00,1355500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.807972-04
odepa,osorno,ternero,150-250,2025-11-03,3003.00,600600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.810006-04
odepa,osorno,toro,600-800,2025-11-03,2178.00,1524600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.810634-04
odepa,osorno,vaca_gorda,450-600,2025-11-03,2263.00,1188075.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.808623-04
odepa,osorno,vaquilla,350-450,2025-11-03,2435.00,974000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.809253-04
odepa,puerto_montt,novillo_gordo,450-550,2025-11-03,2765.00,1382500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.808384-04
odepa,puerto_montt,ternero,150-250,2025-11-03,2940.00,588000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.810375-04
odepa,puerto_montt,toro,600-800,2025-11-03,2114.00,1479800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811021-04
odepa,puerto_montt,vaca_gorda,450-600,2025-11-03,2206.00,1158150.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.809004-04
odepa,puerto_montt,vaquilla,350-450,2025-11-03,2418.00,967200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.809623-04
odepa,talca,novillo_gordo,450-550,2025-11-03,2971.00,1485500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.8085-04
odepa,talca,ternero,150-250,2025-11-03,3280.00,656000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.8105-04
odepa,talca,toro,600-800,2025-11-03,2279.00,1595300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.811155-04
odepa,talca,vaca_gorda,450-600,2025-11-03,2438.00,1279950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.809124-04
odepa,talca,vaquilla,350-450,2025-11-03,2701.00,1080400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.809741-04
odepa,temuco,novillo_gordo,450-550,2025-11-03,2779.00,1389500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.80809-04
odepa,temuco,ternero,150-250,2025-11-03,3093.00,618600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.810126-04
odepa,temuco,toro,600-800,2025-11-03,2154.00,1507800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.81076-04
odepa,temuco,vaca_gorda,450-600,2025-11-03,2313.00,1214325.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.808745-04
odepa,temuco,vaquilla,350-450,2025-11-03,2540.00,1016000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.80939-04
odepa,los_angeles,novillo_gordo,450-550,2025-10-27,2806.00,1403000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.804922-04
odepa,los_angeles,ternero,150-250,2025-10-27,3162.00,632400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.806812-04
odepa,los_angeles,toro,600-800,2025-10-27,2220.00,1554000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.807586-04
odepa,los_angeles,vaca_gorda,450-600,2025-10-27,2271.00,1192275.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.805563-04
odepa,los_angeles,vaquilla,350-450,2025-10-27,2571.00,1028400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.806189-04
odepa,osorno,novillo_gordo,450-550,2025-10-27,2693.00,1346500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.804685-04
odepa,osorno,ternero,150-250,2025-10-27,3072.00,614400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.806563-04
odepa,osorno,toro,600-800,2025-10-27,2171.00,1519700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.807174-04
odepa,osorno,vaca_gorda,450-600,2025-10-27,2176.00,1142400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.805305-04
